lex,sent,Labels
0,1935,85
0,1935,85
loon,1935,85
0,1935,85
0,1935,85
0,1935,85
0,1936,85
0,1936,85
dog,1936,85
0,1936,85
taxpayer,1936,55
dog,1936,85
Taxpayers,1937,55
0,1937,85
herded,1937,85
0,1937,85
0,1937,85
0,1937,85
0,1938,85
0,1938,85
claw,1938,85
0,1938,85
boorish,1938,85
claw,1938,85
0,1939,85
0,1939,85
talon,1939,85
0,1939,85
cold,1939,85
talon,1939,85
gun,1940,55
0,1940,85
rounded,1940,85
0,1940,85
many,1940,85
rounded,1940,85
gun,1941,55
0,1941,85
rounded,1941,85
0,1941,85
0,1941,85
0,1941,85
0,1942,85
0,1942,85
tentacle,1942,85
0,1942,85
0,1942,85
0,1942,85
Poverty,1943,55
0,1943,85
engenders,1943,85
0,1943,85
0,1943,85
0,1943,85
0,1944,85
0,1944,85
talon,1944,85
0,1944,85
of,1944,85
bureaucracy,1944,55
Globalisation,1945,85
million,1945,85
freeing,1945,85
0,1945,85
0,1945,85
0,1945,85
0,1946,85
owner,1946,55
rounding,1946,85
0,1946,85
0,1946,85
0,1946,85
0,1947,85
0,1947,85
claw,1947,85
0,1947,85
filthy,1947,85
claw,1947,85
0,1948,85
0,1948,85
claw,1948,85
0,1948,85
0,1948,85
0,1948,85
0,1949,85
0,1949,85
mauled,1949,85
0,1949,85
by,1949,85
lawmaker,1949,55
0,1950,85
0,1950,85
teat,1950,85
0,1950,85
of,1950,85
control,1950,55
0,1951,85
right,1951,55
breed,1951,85
0,1951,85
0,1951,85
0,1951,85
0,1952,85
0,1952,85
dog,1952,85
0,1952,85
0,1952,85
0,1952,85
gun,1953,55
0,1953,85
trackable,1953,85
0,1953,85
0,1953,85
0,1953,85
money,1954,85
0,1954,85
milk,1954,85
0,1954,85
's,1954,85
mother,1954,85
0,1955,85
bureaucracy,1955,55
taming,1955,85
0,1955,85
0,1955,85
0,1955,85
picking,1956,85
0,1956,85
trick,1956,85
0,1956,85
new,1956,85
trick,1956,85
0,1957,85
0,1957,85
loon,1957,85
0,1957,85
0,1957,85
0,1957,85
0,1958,85
0,1958,85
head,1958,85
0,1958,85
of,1958,85
government,1958,55
0,1959,85
0,1959,85
instinct,1959,85
0,1959,85
of,1959,85
Foulon,1959,85
0,1960,85
0,1960,85
instinct,1960,85
0,1960,85
good,1960,85
instinct,1960,85
0,1961,85
0,1961,85
watchdog,1961,85
0,1961,85
of,1961,85
democracy,1961,55
NRA,1962,85
0,1962,85
gorilla,1962,85
0,1962,85
0,1962,85
0,1962,85
NRA,1963,85
0,1963,85
gorilla,1963,85
0,1963,85
of,1963,85
control,1963,55
NRA,1964,85
0,1964,85
gorilla,1964,85
0,1964,85
big,1964,85
gorilla,1964,85
0,1965,85
0,1965,85
loon,1965,85
0,1965,85
anti-gun,1965,55
loon,1965,85
0,1966,85
0,1966,85
fang,1966,85
0,1966,85
of,1966,85
bureaucracy,1966,55
0,1967,85
0,1967,85
carapace,1967,85
0,1967,85
of,1967,85
wealth,1967,55
0,1968,85
0,1968,85
carapace,1968,85
0,1968,85
0,1968,85
0,1968,85
democracy,1969,55
way,1969,85
claw,1969,85
0,1969,85
into,1969,85
kingdom,1969,85
0,1970,85
0,1970,85
fang,1970,85
0,1970,85
impending,1970,85
fang,1970,85
0,1971,85
0,1971,85
talon,1971,85
0,1971,85
0,1971,85
0,1971,85
0,1972,85
0,1972,85
tentacle,1972,85
0,1972,85
of,1972,85
bureaucracy,1972,55
0,1973,85
0,1973,85
lie,1973,85
0,1973,85
gun-control,1973,55
lie,1973,85
0,1974,85
0,1974,85
claw,1974,85
0,1974,85
of,1974,85
Democracy,1974,55
0,1975,85
0,1975,85
tiger,1975,85
0,1975,85
poverty,1975,55
tiger,1975,85
it,1976,85
0,1976,85
Horse,1976,85
0,1976,85
of,1976,85
taxation,1976,55
it,1977,85
0,1977,85
Horse,1977,85
0,1977,85
0,1977,85
0,1977,85
government,1978,55
0,1978,85
bark,1978,85
0,1978,85
0,1978,85
0,1978,85
Taxpayers,1979,55
0,1979,85
herded,1979,85
0,1979,85
into,1979,85
niche,1979,85
0,1980,85
0,1980,85
dog,1980,85
0,1980,85
for,1980,85
year,1980,85
money,1981,85
0,1981,85
milk,1981,85
0,1981,85
0,1981,85
0,1981,85
0,1982,85
0,1982,85
teat,1982,85
0,1982,85
0,1982,85
0,1982,85
0,1983,85
0,1983,85
prey,1983,85
0,1983,85
of,1983,85
democracy,1983,55
0,1984,85
0,1984,85
watchdog,1984,85
0,1984,85
0,1984,85
0,1984,85
0,1985,85
0,1985,85
concieved,1985,85
0,1985,85
0,1985,85
0,1985,85
0,1986,85
right,1986,55
breed,1986,85
0,1986,85
of,1986,85
u,1986,85
0,1987,85
0,1987,85
dog,1987,85
0,1987,85
in,1987,85
Illinois,1987,85
0,1988,85
0,1988,85
tiger,1988,85
0,1988,85
0,1988,85
0,1988,85
0,1989,85
government,1989,55
tame,1989,85
0,1989,85
0,1989,85
0,1989,85
0,1990,85
0,1990,85
prey,1990,85
0,1990,85
natural,1990,85
prey,1990,85
democracy,1991,55
way,1991,85
claw,1991,85
0,1991,85
0,1991,85
0,1991,85
0,1992,85
0,1992,85
mauled,1992,85
0,1992,85
0,1992,85
0,1992,85
Globalisation,1993,85
million,1993,85
freeing,1993,85
0,1993,85
from,1993,85
poverty1-claws,1993,85
0,1994,85
0,1994,85
banner,1994,85
0,1994,85
gun,1994,55
banner,1994,85
0,1995,85
0,1995,85
banner,1995,85
0,1995,85
0,1995,85
0,1995,85
they,1996,85
space,1996,85
move,1996,85
0,1996,85
0,1996,85
0,1996,85
0,1997,85
0,1997,85
concieved,1997,85
0,1997,85
democracy,1997,55
concieved,1997,85
0,1998,85
0,1998,85
instinct,1998,85
0,1998,85
of,1998,85
poor,1998,55
0,1999,85
0,1999,85
migration,1999,85
0,1999,85
0,1999,85
0,1999,85
0,2000,85
0,2000,85
burden,2000,85
0,2000,85
0,2000,85
0,2000,85
0,2001,85
0,2001,85
burden,2001,85
0,2001,85
's,2001,85
Carolina,2001,85
lubricant,2002,85
people,2002,56
burden,2002,85
0,2002,85
0,2002,85
0,2002,85
0,2003,85
0,2003,85
burden,2003,85
0,2003,85
tax,2003,56
burden,2003,85
0,2004,85
0,2004,85
burden,2004,85
0,2004,85
tax,2004,56
burden,2004,85
0,2005,85
0,2005,85
load,2005,85
0,2005,85
0,2005,85
0,2005,85
0,2006,85
0,2006,85
burden,2006,85
0,2006,85
additional,2006,85
burden,2006,85
government,2007,56
0,2007,85
afford,2007,85
0,2007,85
0,2007,85
0,2007,85
family,2008,85
0,2008,85
burdened,2008,85
0,2008,85
by,2008,85
code,2008,56
0,2009,85
0,2009,85
burden,2009,85
0,2009,85
0,2009,85
0,2009,85
0,2010,85
0,2010,85
burden,2010,85
0,2010,85
0,2010,85
0,2010,85
0,2011,85
0,2011,85
burden,2011,85
0,2011,85
for,2011,85
2008,2011,85
0,2012,85
0,2012,85
burden,2012,85
0,2012,85
on,2012,85
%,2012,85
0,2013,85
0,2013,85
burden,2013,85
0,2013,85
tax,2013,56
burden,2013,85
0,2014,85
0,2014,85
load,2014,85
0,2014,85
0,2014,85
0,2014,85
0,2015,85
0,2015,85
burden,2015,85
0,2015,85
0,2015,85
0,2015,85
0,2016,85
0,2016,85
burden,2016,85
0,2016,85
of,2016,85
poor,2016,56
0,2017,85
0,2017,85
burden,2017,85
0,2017,85
of,2017,85
regulation,2017,56
0,2018,85
0,2018,85
burden,2018,85
0,2018,85
tax,2018,56
burden,2018,85
0,2019,85
0,2019,85
burden,2019,85
0,2019,85
0,2019,85
0,2019,85
0,2020,85
0,2020,85
burden,2020,85
0,2020,85
0,2020,85
0,2020,85
0,2021,85
0,2021,85
burden,2021,85
0,2021,85
0,2021,85
0,2021,85
0,2022,85
0,2022,85
load,2022,85
0,2022,85
of,2022,85
physician,2022,85
0,2023,85
government,2023,56
pressure,2023,85
0,2023,85
for,2023,85
change,2023,85
0,2024,85
0,2024,85
burden,2024,85
0,2024,85
0,2024,85
0,2024,85
family,2025,85
0,2025,85
burdened,2025,85
0,2025,85
0,2025,85
0,2025,85
0,2026,85
0,2026,85
burden,2026,85
0,2026,85
tax,2026,56
burden,2026,85
democracy,2027,56
pressure,2027,85
reduced,2027,85
0,2027,85
on,2027,85
bank,2027,85
0,2028,85
0,2028,85
burden,2028,85
0,2028,85
of,2028,85
government,2028,56
0,2029,85
0,2029,85
burden,2029,85
0,2029,85
0,2029,85
0,2029,85
0,2030,85
0,2030,85
burden,2030,85
0,2030,85
in,2030,85
nation,2030,85
0,2031,85
0,2031,85
burden,2031,85
0,2031,85
taxation,2031,56
burden,2031,85
0,2032,85
0,2032,85
burden,2032,85
0,2032,85
tax,2032,56
burden,2032,85
0,2033,85
0,2033,85
load,2033,85
0,2033,85
0,2033,85
0,2033,85
family,2034,85
0,2034,85
burdened,2034,85
0,2034,85
long,2034,85
burdened,2034,85
control,2035,56
citizen,2035,85
burden,2035,85
0,2035,85
0,2035,85
0,2035,85
0,2036,85
0,2036,85
burden,2036,85
0,2036,85
heavy,2036,85
burden,2036,85
0,2037,85
0,2037,85
load,2037,85
0,2037,85
debt,2037,56
load,2037,85
government,2038,56
acreage,2038,85
reduced,2038,85
0,2038,85
in,2038,85
2002,2038,85
tax,2039,56
0,2039,85
light,2039,85
0,2039,85
0,2039,85
0,2039,85
0,2040,85
0,2040,85
come,2040,85
0,2040,85
due,2040,85
firearm,2040,56
0,2041,85
0,2041,85
burden,2041,85
0,2041,85
total,2041,85
burden,2041,85
0,2042,85
0,2042,85
burden,2042,85
0,2042,85
's,2042,85
state,2042,85
government,2043,56
acreage,2043,85
reduced,2043,85
0,2043,85
0,2043,85
0,2043,85
administration,2044,56
load,2044,85
reduced,2044,85
0,2044,85
0,2044,85
0,2044,85
regulation,2045,56
trade,2045,85
uniquely,2045,85
0,2045,85
of,2045,85
trade,2045,85
0,2046,85
0,2046,85
burden,2046,85
0,2046,85
tax,2046,56
burden,2046,85
0,2047,85
0,2047,85
burden,2047,85
0,2047,85
of,2047,85
government,2047,56
0,2048,85
0,2048,85
burden,2048,85
0,2048,85
0,2048,85
0,2048,85
He,2049,85
0,2049,85
crushed,2049,85
0,2049,85
0,2049,85
0,2049,85
0,2050,85
0,2050,85
burden,2050,85
0,2050,85
0,2050,85
0,2050,85
0,2051,85
0,2051,85
burden,2051,85
0,2051,85
0,2051,85
0,2051,85
tax,2052,56
0,2052,85
are,2052,85
0,2052,85
0,2052,85
0,2052,85
regulation,2053,56
trade,2053,85
uniquely,2053,85
0,2053,85
0,2053,85
0,2053,85
0,2054,85
government,2054,56
pressure,2054,85
0,2054,85
0,2054,85
0,2054,85
regulation,2055,56
trade,2055,85
uniquely,2055,85
0,2055,85
to,2055,85
trade,2055,85
administration,2056,56
load,2056,85
reduced,2056,85
0,2056,85
to,2056,85
hour,2056,85
administration,2057,56
load,2057,85
reduced,2057,85
0,2057,85
from,2057,85
twenty-one,2057,85
democracy,2058,56
pressure,2058,85
reduced,2058,85
0,2058,85
0,2058,85
0,2058,85
0,2059,85
0,2059,85
burden,2059,85
0,2059,85
of,2059,85
control,2059,56
0,2060,85
0,2060,85
come,2060,85
0,2060,85
to,2060,85
office,2060,85
0,2061,85
0,2061,85
burden,2061,85
0,2061,85
0,2061,85
0,2061,85
0,2062,85
0,2062,85
load,2062,85
0,2062,85
Tax,2062,56
load,2062,85
0,2063,85
0,2063,85
deadweight,2063,85
0,2063,85
0,2063,85
0,2063,85
0,2064,85
0,2064,85
burden,2064,85
0,2064,85
0,2064,85
0,2064,85
0,2065,85
0,2065,85
relief,2065,85
0,2065,85
's,2065,85
government,2065,56
0,2066,85
0,2066,85
burden,2066,85
0,2066,85
tax,2066,56
burden,2066,85
0,2067,85
0,2067,85
imposition,2067,85
0,2067,85
0,2067,85
0,2067,85
0,2068,85
0,2068,85
imposition,2068,85
0,2068,85
of,2068,85
tax,2068,56
0,2069,85
0,2069,85
burden,2069,85
0,2069,85
tax,2069,56
burden,2069,85
taxation,2070,56
economy,2070,85
hurt,2070,85
0,2070,85
0,2070,85
0,2070,85
Tax,2071,57
best,2071,85
work,2071,85
0,2071,85
0,2071,85
0,2071,85
0,2072,85
0,2072,85
function,2072,85
0,2072,85
tariff,2072,57
function,2072,85
0,2073,85
0,2073,85
function,2073,85
0,2073,85
complex,2073,85
function,2073,85
0,2074,85
0,2074,85
function,2074,85
0,2074,85
such,2074,85
time-of-use,2074,85
0,2075,85
right,2075,57
regulate,2075,85
0,2075,85
0,2075,85
0,2075,85
0,2076,85
0,2076,85
limit,2076,85
0,2076,85
gun,2076,57
limit,2076,85
0,2077,85
0,2077,85
system,2077,85
0,2077,85
0,2077,85
0,2077,85
0,2078,85
0,2078,85
system,2078,85
0,2078,85
0,2078,85
0,2078,85
0,2079,85
0,2079,85
system,2079,85
0,2079,85
local,2079,85
system,2079,85
0,2080,85
0,2080,85
system,2080,85
0,2080,85
self-government,2080,57
system,2080,85
0,2081,85
0,2081,85
work,2081,85
0,2081,85
democracy,2081,57
work,2081,85
0,2082,85
0,2082,85
system,2082,85
0,2082,85
entire,2082,85
system,2082,85
0,2083,85
0,2083,85
engine,2083,85
0,2083,85
0,2083,85
0,2083,85
0,2084,85
0,2084,85
system,2084,85
0,2084,85
of,2084,85
tax,2084,57
0,2085,85
0,2085,85
generator,2085,85
0,2085,85
tax,2085,57
generator,2085,85
0,2086,85
0,2086,85
operation,2086,85
0,2086,85
0,2086,85
0,2086,85
0,2087,85
0,2087,85
function,2087,85
0,2087,85
tax,2087,57
function,2087,85
that,2088,85
wealth,2088,57
produce,2088,85
0,2088,85
0,2088,85
0,2088,85
tax,2089,85
0,2089,85
lever,2089,85
0,2089,85
of,2089,85
taxation,2089,57
0,2090,85
0,2090,85
furnace,2090,85
0,2090,85
0,2090,85
0,2090,85
0,2091,85
0,2091,85
the,2091,85
0,2091,85
0,2091,85
0,2091,85
0,2092,85
firearms-such,2092,57
shooting,2092,85
0,2092,85
0,2092,85
0,2092,85
0,2093,85
policy,2093,57
tighten,2093,85
0,2093,85
0,2093,85
0,2093,85
0,2094,85
0,2094,85
apparatus,2094,85
0,2094,85
0,2094,85
0,2094,85
0,2095,85
0,2095,85
gauge,2095,85
0,2095,85
wealth,2095,57
gauge,2095,85
control,2096,57
0,2096,85
worked,2096,85
0,2096,85
0,2096,85
0,2096,85
0,2097,85
0,2097,85
system,2097,85
0,2097,85
0,2097,85
0,2097,85
government,2098,57
0,2098,85
mechanism,2098,85
0,2098,85
0,2098,85
0,2098,85
0,2099,85
0,2099,85
limit,2099,85
0,2099,85
0,2099,85
0,2099,85
0,2100,85
0,2100,85
apparatus,2100,85
0,2100,85
of,2100,85
government,2100,57
0,2101,85
firearms-such,2101,57
shooting,2101,85
0,2101,85
firearms-such,2101,57
shooting,2101,85
0,2102,85
0,2102,85
vehicle,2102,85
0,2102,85
of,2102,85
election,2102,57
tariff,2103,57
0,2103,85
adjusted,2103,85
0,2103,85
0,2103,85
0,2103,85
0,2104,85
0,2104,85
operation,2104,85
0,2104,85
of,2104,85
department,2104,57
0,2105,85
0,2105,85
system,2105,85
0,2105,85
tax,2105,57
system,2105,85
0,2106,85
0,2106,85
function,2106,85
0,2106,85
0,2106,85
0,2106,85
0,2107,85
0,2107,85
system,2107,85
0,2107,85
pre-money,2107,57
system,2107,85
0,2108,85
0,2108,85
generator,2108,85
0,2108,85
0,2108,85
0,2108,85
0,2109,85
0,2109,85
work,2109,85
0,2109,85
democracy,2109,57
work,2109,85
0,2110,85
0,2110,85
system,2110,85
0,2110,85
0,2110,85
0,2110,85
0,2111,85
0,2111,85
provision,2111,85
0,2111,85
of,2111,85
regulation,2111,57
0,2112,85
0,2112,85
the,2112,85
0,2112,85
of,2112,85
record,2112,85
0,2113,85
0,2113,85
Mechanisms,2113,85
0,2113,85
0,2113,85
0,2113,85
tax,2114,85
0,2114,85
lever,2114,85
0,2114,85
0,2114,85
0,2114,85
tax,2115,85
0,2115,85
lever,2115,85
0,2115,85
central,2115,85
lever,2115,85
0,2116,85
0,2116,85
engine,2116,85
0,2116,85
0,2116,85
0,2116,85
0,2117,85
0,2117,85
lubricant,2117,85
0,2117,85
0,2117,85
0,2117,85
0,2118,85
government,2118,57
repair,2118,85
0,2118,85
0,2118,85
0,2118,85
0,2119,85
0,2119,85
machine,2119,85
0,2119,85
tape,2119,57
machine,2119,85
0,2120,85
0,2120,85
gauge,2120,85
0,2120,85
0,2120,85
0,2120,85
poverty,2121,57
0,2121,85
grease,2121,85
0,2121,85
0,2121,85
0,2121,85
Taxes,2122,57
0,2122,85
lubricant,2122,85
0,2122,85
0,2122,85
0,2122,85
Tax,2123,57
0,2123,85
work,2123,85
0,2123,85
0,2123,85
0,2123,85
0,2124,85
0,2124,85
work,2124,85
0,2124,85
0,2124,85
0,2124,85
0,2125,85
0,2125,85
generator,2125,85
0,2125,85
largest,2125,85
generator,2125,85
0,2126,85
0,2126,85
apparatus,2126,85
0,2126,85
0,2126,85
0,2126,85
it,2127,85
0,2127,85
worked,2127,85
0,2127,85
0,2127,85
0,2127,85
0,2128,85
0,2128,85
machine,2128,85
0,2128,85
0,2128,85
0,2128,85
control,2129,57
0,2129,85
work,2129,85
0,2129,85
0,2129,85
0,2129,85
0,2130,85
0,2130,85
engine,2130,85
0,2130,85
of,2130,85
Democracy,2130,57
0,2131,85
0,2131,85
work,2131,85
0,2131,85
0,2131,85
0,2131,85
0,2132,85
0,2132,85
form,2132,85
0,2132,85
0,2132,85
0,2132,85
0,2133,85
attitude,2133,85
adjust,2133,85
0,2133,85
0,2133,85
0,2133,85
0,2134,85
0,2134,85
form,2134,85
0,2134,85
of,2134,85
tariff,2134,57
0,2135,85
attitude,2135,85
adjust,2135,85
0,2135,85
to,2135,85
government,2135,85
0,2136,85
0,2136,85
lubricant,2136,85
0,2136,85
constitutional,2136,57
lubricant,2136,85
0,2137,85
0,2137,85
generator,2137,85
0,2137,85
in,2137,85
county,2137,85
0,2138,85
0,2138,85
functioning,2138,85
0,2138,85
state,2138,57
functioning,2138,85
0,2139,85
0,2139,85
connection,2139,85
0,2139,85
between,2139,85
control,2139,57
0,2140,85
0,2140,85
functioning,2140,85
0,2140,85
0,2140,85
0,2140,85
0,2141,85
0,2141,85
connection,2141,85
0,2141,85
0,2141,85
0,2141,85
democracy,2142,57
0,2142,85
work,2142,85
0,2142,85
in,2142,85
legislature,2142,85
democracy,2143,57
0,2143,85
work,2143,85
0,2143,85
0,2143,85
0,2143,85
0,2144,85
0,2144,85
the,2144,85
0,2144,85
of,2144,85
bureaucracy,2144,57
constitution,2145,58
hell,2145,85
work,2145,85
0,2145,85
0,2145,85
0,2145,85
0,2146,85
0,2146,85
process,2146,85
0,2146,85
0,2146,85
0,2146,85
0,2147,85
0,2147,85
management,2147,85
0,2147,85
of,2147,85
democracy,2147,58
you,2148,85
0,2148,85
will,2148,85
0,2148,85
0,2148,85
0,2148,85
you,2149,85
0,2149,85
will,2149,85
0,2149,85
with,2149,85
election,2149,58
0,2150,85
0,2150,85
>,2150,85
0,2150,85
tape,2150,58
>,2150,85
0,2151,85
0,2151,85
management,2151,85
0,2151,85
0,2151,85
0,2151,85
taxpayer,2152,58
AIG,2152,85
bought,2152,85
0,2152,85
0,2152,85
0,2152,85
0,2153,85
0,2153,85
working,2153,85
0,2153,85
for,2153,85
democracy,2153,58
0,2154,85
0,2154,85
>,2154,85
0,2154,85
0,2154,85
0,2154,85
0,2155,85
0,2155,85
process,2155,85
0,2155,85
in,2155,85
democracy,2155,58
0,2156,85
0,2156,85
process,2156,85
0,2156,85
political,2156,85
process,2156,85
0,2157,85
control,2157,58
promote,2157,85
0,2157,85
0,2157,85
0,2157,85
control,2158,58
premise,2158,85
sell,2158,85
0,2158,85
0,2158,85
0,2158,85
money,2159,59
lot,2159,85
drive,2159,85
0,2159,85
0,2159,85
0,2159,85
0,2160,85
0,2160,85
stratification,2160,85
0,2160,85
0,2160,85
0,2160,85
0,2161,85
0,2161,85
upwards,2161,85
0,2161,85
0,2161,85
0,2161,85
government,2162,59
$,2162,85
fall,2162,85
0,2162,85
behind,2162,85
end,2162,85
Preparations,2163,85
0,2163,85
made,2163,85
0,2163,85
to,2163,85
democracy,2163,59
government,2164,59
0,2164,85
moving,2164,85
0,2164,85
toward,2164,85
reform,2164,85
BNP,2165,85
campaign,2165,59
launched,2165,85
0,2165,85
with,2165,85
five,2165,85
Preparations,2166,85
0,2166,85
made,2166,85
0,2166,85
0,2166,85
0,2166,85
government,2167,59
0,2167,85
moving,2167,85
0,2167,85
0,2167,85
0,2167,85
0,2168,85
control,2168,59
pursuing,2168,85
0,2168,85
in,2168,85
society,2168,85
0,2169,85
0,2169,85
something,2169,85
0,2169,85
at,2169,85
process,2169,59
minister,2170,59
table,2170,85
turned,2170,85
0,2170,85
0,2170,85
0,2170,85
minister,2171,59
table,2171,85
turned,2171,85
0,2171,85
on,2171,85
interviewee,2171,85
0,2172,85
0,2172,85
whence,2172,85
0,2172,85
tax,2172,59
whence,2172,85
money,2173,59
0,2173,85
go,2173,85
0,2173,85
0,2173,85
0,2173,85
0,2174,85
0,2174,85
whence,2174,85
0,2174,85
back,2174,85
whence,2174,85
life,2175,85
0,2175,85
driven,2175,85
0,2175,85
by,2175,85
poverty,2175,59
money,2176,59
0,2176,85
roll,2176,85
0,2176,85
from,2176,85
semester,2176,85
0,2177,85
0,2177,85
movement,2177,85
0,2177,85
pro-democracy,2177,59
movement,2177,85
0,2178,85
0,2178,85
stratification,2178,85
0,2178,85
of,2178,85
poor,2178,59
0,2179,85
0,2179,85
expansion,2179,85
0,2179,85
of,2179,85
market,2179,59
0,2180,85
0,2180,85
cycle,2180,85
0,2180,85
0,2180,85
0,2180,85
money,2181,59
lot,2181,85
drive,2181,85
0,2181,85
In,2181,85
end,2181,85
0,2182,85
0,2182,85
movement,2182,85
0,2182,85
0,2182,85
0,2182,85
0,2183,85
0,2183,85
running,2183,85
0,2183,85
gun,2183,59
running,2183,85
income,2184,59
individual,2184,85
stay,2184,85
0,2184,85
individual,2184,85
stay,2184,85
government,2185,59
0,2185,85
released,2185,85
0,2185,85
0,2185,85
0,2185,85
0,2186,85
0,2186,85
going,2186,85
0,2186,85
money,2186,59
going,2186,85
0,2187,85
0,2187,85
push,2187,85
0,2187,85
's,2187,85
Obama,2187,85
Included,2188,85
0,2188,85
stand,2188,85
0,2188,85
0,2188,85
0,2188,85
0,2189,85
0,2189,85
push,2189,85
0,2189,85
0,2189,85
0,2189,85
0,2190,85
0,2190,85
trend,2190,85
0,2190,85
0,2190,85
0,2190,85
government,2191,59
$,2191,85
fall,2191,85
0,2191,85
by,2191,85
end,2191,85
Taxes,2192,59
0,2192,85
Went,2192,85
0,2192,85
0,2192,85
0,2192,85
0,2193,85
0,2193,85
action,2193,85
0,2193,85
of,2193,85
government,2193,59
Firearms,2194,59
itself,2194,85
stand,2194,85
0,2194,85
0,2194,85
0,2194,85
0,2195,85
0,2195,85
upwards,2195,85
0,2195,85
homelessness,2195,59
upwards,2195,85
0,2196,85
election,2196,59
throw,2196,85
0,2196,85
0,2196,85
0,2196,85
Emanuel,2197,85
0,2197,85
push,2197,85
0,2197,85
0,2197,85
0,2197,85
money,2198,59
0,2198,85
come,2198,85
0,2198,85
of,2198,85
Account,2198,85
0,2199,85
0,2199,85
spread,2199,85
0,2199,85
0,2199,85
0,2199,85
0,2200,85
democracy,2200,59
spread,2200,85
0,2200,85
to,2200,85
world,2200,85
money,2201,59
0,2201,85
entered,2201,85
0,2201,85
into,2201,85
it,2201,85
money,2202,59
0,2202,85
entered,2202,85
0,2202,85
of,2202,85
it,2202,85
money,2203,59
0,2203,85
entered,2203,85
0,2203,85
0,2203,85
0,2203,85
BNP,2204,85
campaign,2204,59
launched,2204,85
0,2204,85
with,2204,85
five,2204,85
0,2205,85
0,2205,85
movement,2205,85
0,2205,85
0,2205,85
0,2205,85
government,2206,59
$,2206,85
fall,2206,85
0,2206,85
0,2206,85
0,2206,85
millage,2207,59
rate,2207,85
bring,2207,85
0,2207,85
0,2207,85
0,2207,85
government,2208,59
0,2208,85
moving,2208,85
0,2208,85
with,2208,85
view,2208,85
0,2209,85
0,2209,85
movement,2209,85
0,2209,85
right,2209,59
movement,2209,85
0,2210,85
0,2210,85
won,2210,85
0,2210,85
to,2210,85
tax,2210,59
government,2211,59
development,2211,85
pushing,2211,85
0,2211,85
0,2211,85
0,2211,85
0,2212,85
0,2212,85
pushing,2212,85
0,2212,85
for,2212,85
control,2212,59
0,2213,85
0,2213,85
movement,2213,85
0,2213,85
0,2213,85
0,2213,85
gun,2214,59
what,2214,85
bring,2214,85
0,2214,85
0,2214,85
0,2214,85
money,2215,59
0,2215,85
roll,2215,85
0,2215,85
to,2215,85
semester,2215,85
gun,2216,59
0,2216,85
bring,2216,85
0,2216,85
0,2216,85
0,2216,85
which,2217,85
process,2217,59
bypass,2217,85
0,2217,85
0,2217,85
0,2217,85
income,2218,59
individual,2218,85
stay,2218,85
0,2218,85
0,2218,85
0,2218,85
Democrats,2219,85
control,2219,59
push,2219,85
0,2219,85
0,2219,85
0,2219,85
0,2220,85
0,2220,85
running,2220,85
0,2220,85
0,2220,85
0,2220,85
0,2221,85
0,2221,85
trajectory,2221,85
0,2221,85
of,2221,85
wealth,2221,59
Firearms,2222,59
itself,2222,85
stand,2222,85
0,2222,85
in,2222,85
importance,2222,85
0,2223,85
0,2223,85
push,2223,85
0,2223,85
diplomatic,2223,59
push,2223,85
government,2224,59
gambling,2224,85
expand,2224,85
0,2224,85
0,2224,85
0,2224,85
0,2225,85
control,2225,59
pursuing,2225,85
0,2225,85
0,2225,85
0,2225,85
0,2226,85
0,2226,85
movement,2226,85
0,2226,85
open,2226,85
movement,2226,85
nothing,2227,85
violence,2227,59
stop,2227,85
0,2227,85
0,2227,85
0,2227,85
0,2228,85
0,2228,85
cycle,2228,85
0,2228,85
of,2228,85
homelessness,2228,59
0,2229,85
0,2229,85
right,2229,59
0,2229,85
0,2229,85
0,2229,85
money,2230,59
0,2230,85
come,2230,85
0,2230,85
0,2230,85
0,2230,85
firearm,2231,59
0,2231,85
bring,2231,85
0,2231,85
0,2231,85
0,2231,85
0,2232,85
democracy,2232,59
Transforming,2232,85
0,2232,85
0,2232,85
0,2232,85
gun,2233,59
0,2233,85
moved,2233,85
0,2233,85
to,2233,85
York,2233,85
0,2234,85
0,2234,85
cycle,2234,85
0,2234,85
of,2234,85
poverty,2234,59
money,2235,59
0,2235,85
roll,2235,85
0,2235,85
0,2235,85
0,2235,85
gun,2236,59
0,2236,85
moved,2236,85
0,2236,85
from,2236,85
Virginia,2236,85
0,2237,85
0,2237,85
right,2237,59
0,2237,85
reduced,2237,85
right,2237,59
state,2238,85
election,2238,59
swing,2238,85
0,2238,85
0,2238,85
0,2238,85
0,2239,85
0,2239,85
move,2239,85
0,2239,85
of,2239,85
poverty,2239,59
0,2240,85
0,2240,85
won,2240,85
0,2240,85
0,2240,85
0,2240,85
0,2241,85
0,2241,85
movement,2241,85
0,2241,85
0,2241,85
0,2241,85
Taxation,2242,59
0,2242,85
went,2242,85
0,2242,85
0,2242,85
0,2242,85
government,2243,59
0,2243,85
moving,2243,85
0,2243,85
0,2243,85
0,2243,85
life,2244,85
0,2244,85
driven,2244,85
0,2244,85
0,2244,85
