tref,subj,dobj,syn,verb,iobj,obl1,obl2,label
fire_departments1,0,0,[det  nmod],operation,0,0,0,57
tax1,0,0,[compound  amod],function,0,tax1,function,57
wealth1,that,wealth1,[nsubj  dobj],produce,0,0,0,57
taxation1,tax,0,[nsubj  cop  det  amod  amod  nmod],lever,0,of,taxation1,57
taxation1,0,0,[case  det  nmod],furnace,0,0,0,57
bureaucracy1,0,0,[amod  nmod  nmod],the,0,0,0,57
firearms-such1,0,firearms-such1,[mark  xcomp  dobj  nmod],shooting,0,0,0,57
policy1,0,policy1,[mark  dobj],tighten,0,0,0,57
government1,0,0,[det  amod  nmod],apparatus,0,0,0,57
wealth1,0,0,[det  amod],gauge,0,wealth1,gauge,57
gun_control1,gun_control1,0,[mark  nsubj  advcl],worked,0,0,0,57
progressive_tax1,0,0,[csubj  cop  det  amod  acl:relcl],system,0,0,0,57
government1,government1,0,[mark  nsubj  cop  neg  det  acl],mechanism,0,0,0,57
gun1,0,0,[det  acl:relcl  det  nummod  compound  cc  conj  det  nummod  amod],limit,0,0,0,57
government1,0,0,[det  amod  nmod],apparatus,0,of,government1,57
firearms-such1,0,firearms-such1,[mark  xcomp  dobj  nmod],shooting,0,firearms-such1,shooting,57
free_elections1,0,0,[det  nmod],vehicle,0,of,free_elections1,57
tariffs1,tariffs1,0,[mark  nsubjpass  aux  auxpass  xcomp],adjusted,0,0,0,57
fire_departments1,0,0,[det  nmod],operation,0,of,fire_departments1,57
progressive_tax1,0,0,[csubj  cop  det  amod  acl:relcl],system,0,progressive_tax1,system,57
tariff1,0,0,[det  case  amod  amod  nmod],function,0,0,0,57
pre-money1,0,0,[case  det  amod],system,0,pre-money1,system,57
tax1,0,0,[case  det  amod  amod  nmod],generator,0,0,0,57
democracy1,0,0,[amod],work,0,democracy1,work,57
property_taxes1,0,0,[det  amod  nmod],system,0,0,0,57
regulations1,0,0,[nmod],provision,0,of,regulations1,57
bureaucracy1,0,0,[amod  nmod  nmod],the,0,of,record,57
Impoverishment1,0,0,[nmod],Mechanisms,0,0,0,57
taxation1,tax,0,[nsubj  cop  det  amod  amod  nmod],lever,0,0,0,57
taxation1,tax,0,[nsubj  cop  det  amod  amod  nmod],lever,0,central,lever,57
Democracy1,0,0,[case  det  nmod],engine,0,0,0,57
constitutional1,0,0,[case  det  amod],lubricant,0,0,0,57
government1,0,government1,[mark  mark  dobj  advcl],repair,0,0,0,57
red_tape1,0,0,[mark  advmod  cop  det  amod  cc  conj],machine,0,red_tape1,machine,57
wealth1,0,0,[det  amod],gauge,0,0,0,57
poverty1,poverty1,0,[nsubj  cop  det],grease,0,0,0,57
Taxes1,Taxes1,0,[nsubj  cop  det  acl:relcl],lubricant,0,0,0,57
Tax1,Tax1,0,[mark  nsubj  advcl],work,0,0,0,57
democracy1,0,0,[amod],work,0,0,0,57
tax1,0,0,[case  det  amod  amod  nmod],generator,0,largest,generator,57
government1,0,0,[det  nmod],apparatus,0,0,0,57
government1,it,0,[mark  nsubj  advmod  nmod],worked,0,0,0,57
red_tape1,0,0,[mark  advmod  cop  det  amod  cc  conj],machine,0,0,0,57
gun_control1,gun_control1,0,[mark  nsubj  ccomp  nsubj],work,0,0,0,57
Democracy1,0,0,[case  det  nmod],engine,0,of,Democracy1,57
democracy1,0,0,[amod],work,0,0,0,57
tariff1,0,0,[case  det  nmod],form,0,0,0,57
government1,0,attitude,[mark  dobj  nmod  cc  conj  mark  dobj],adjust,0,0,0,57
tariff1,0,0,[case  det  nmod],form,0,of,tariff1,57
government1,0,attitude,[mark  dobj  nmod  cc  conj  mark  dobj],adjust,0,to,government,57
constitutional1,0,0,[case  det  amod],lubricant,0,constitutional1,lubricant,57
tax1,0,0,[case  det  amod  amod  nmod],generator,0,in,county,57
the_state1,0,0,[amod],functioning,0,the_state1,functioning,57
gun_control1,0,0,[det  nmod],connection,0,between,gun_control1,57
the_state1,0,0,[amod],functioning,0,0,0,57
gun_control1,0,0,[det  nmod],connection,0,0,0,57
democracy1,democracy1,0,[advmod  nsubj  nmod],work,0,in,legislature,57
democracy1,democracy1,0,[advmod  nsubj  nmod],work,0,0,0,57
bureaucracy1,0,0,[amod  nmod  nmod],the,0,of,bureaucracy1,57
constitution1,constitution1,hell,[advmod  nsubj  dobj],work,0,0,0,58
liberal_democracy1,0,0,[det  amod  nmod],process,0,0,0,58
democracy1,0,0,[det  compound  nmod],management,0,of,democracy1,58
elections1,you,0,[mark  nsubj  nmod],will,0,0,0,58
elections1,you,0,[mark  nsubj  nmod],will,0,with,elections1,58
red_tape1,0,0,[amod  compound],>,0,red_tape1,>,58
democracy1,0,0,[det  compound  nmod],management,0,0,0,58
taxpayers1,taxpayers1,AIG,[nmod:tmod  nsubj  compound:prt  dobj],bought,0,0,0,58
democracy1,0,0,[nmod],working,0,for,democracy1,58
red_tape1,0,0,[amod  compound],>,0,0,0,58
liberal_democracy1,0,0,[det  amod  nmod],process,0,in,liberal_democracy1,58
liberal_democracy1,0,0,[det  amod  nmod],process,0,political,process,58
gun_control1,0,gun_control1,[mark  dobj],promote,0,0,0,58
gun_control1,gun_control1,premise,[mark  nsubj  dobj  ccomp],sell,0,0,0,58
money1,money1,lot,[nmod  nsubj  dobj],drive,0,0,0,59
very_poor1,0,0,[det  amod  nmod],stratification,0,0,0,59
homelessness1,0,0,[amod  compound],upwards,0,0,0,59
government1,government1,$,[nsubj  aux  dobj  nmod],fall,0,behind,end,59
democracy1,Preparations,0,[nsubj  nmod],made,0,to,democracy1,59
governments1,governments1,0,[advmod  nsubj  aux  nmod  nmod  cc  conj],moving,0,toward,reform,59
election_campaign1,BNP,election_campaign1,[nsubj  dobj  nmod  nmod:tmod  nmod  dep],launched,0,with,five,59
democracy1,Preparations,0,[nsubj  nmod],made,0,0,0,59
governments1,governments1,0,[advmod  nsubj  aux  nmod  nmod  cc  conj],moving,0,0,0,59
gun_control1,0,gun_control1,[mark  dobj  nmod],pursuing,0,in,society,59
due_process1,0,0,[nmod],something,0,at,due_process1,59
prime_minister1,prime_minister1,table,[advcl  nsubj  dobj  nmod  nmod],turned,0,0,0,59
prime_minister1,prime_minister1,table,[advcl  nsubj  dobj  nmod  nmod],turned,0,on,interviewee,59
taxes1,0,0,[amod  amod  acl:relcl],whence,0,taxes1,whence,59
money1,money1,0,[mark  nsubj  advmod],go,0,0,0,59
taxes1,0,0,[amod  amod  acl:relcl],whence,0,back,whence,59
poverty1,life,0,[nsubjpass  auxpass  advmod  nmod  dep],driven,0,by,poverty1,59
money1,money1,0,[nsubj  aux  compound:prt  nmod  nmod],roll,0,from,semester,59
pro-democracy1,0,0,[case  det  amod  compound  compound  compound  amod],movement,0,pro-democracy1,movement,59
very_poor1,0,0,[det  amod  nmod],stratification,0,of,very_poor1,59
free_markets1,0,0,[case  det  amod  nmod],expansion,0,of,free_markets1,59
homelessness1,0,0,[case  nmod],cycle,0,0,0,59
money1,money1,lot,[nmod  nsubj  dobj],drive,0,In,end,59
pro-democracy1,0,0,[case  det  amod  compound  compound  compound  amod],movement,0,0,0,59
guns1,0,0,[det  amod],running,0,guns1,running,59
income1,income1,individual,[dobj  nsubj  dobj  nmod],stay,0,individual,stay,59
government1,government1,0,[advmod  nsubj  ccomp],released,0,0,0,59
money1,0,0,[case  nmod:poss  amod  nmod],going,0,money1,going,59
gun_control1,0,0,[nmod:poss  nmod],push,0,'s,Obama,59
government1,Included,0,[nsubj  cop  det  amod  nmod],stand,0,0,0,59
gun_control1,0,0,[nmod:poss  nmod],push,0,0,0,59
poverty1,0,0,[expl  aux  cop  det  amod  nmod],trend,0,0,0,59
government1,government1,$,[nsubj  aux  dobj  nmod],fall,0,by,end,59
Taxes1,Taxes1,0,[advmod  nsubj],Went,0,0,0,59
governments1,0,0,[det  nmod  appos],action,0,of,governments1,59
Firearms1,Firearms1,itself,[nsubj  nmod  dobj],stand,0,0,0,59
homelessness1,0,0,[amod  compound],upwards,0,homelessness1,upwards,59
election1,0,election1,[mark  dobj],throw,0,0,0,59
gun_control1,Emanuel,0,[nsubj  xcomp  advcl],push,0,0,0,59
money1,money1,0,[nsubj  aux  compound:prt  nmod  advmod],come,0,of,Account,59
democracy1,0,0,[det  nmod],spread,0,0,0,59
democracy1,0,democracy1,[mark  dobj  nmod],spread,0,to,world,59
money1,money1,0,[nsubj  neg  nmod],entered,0,into,it,59
money1,money1,0,[nsubj  neg  nmod],entered,0,of,it,59
money1,money1,0,[nsubj  neg  nmod],entered,0,0,0,59
election_campaign1,BNP,election_campaign1,[nsubj  dobj  nmod  nmod:tmod  nmod  dep],launched,0,with,five,59
single-tax1,0,0,[case  det  amod  appos],movement,0,0,0,59
government1,government1,$,[nsubj  aux  dobj  nmod],fall,0,0,0,59
millage1,millage1,rate,[nsubj  aux  dobj  nmod  advcl],bring,0,0,0,59
governments1,governments1,0,[advmod  nsubj  aux  nmod  nmod  cc  conj],moving,0,with,view,59
gun_rights1,0,0,[amod  cc  conj],movement,0,gun_rights1,movement,59
taxes1,0,0,[nmod  nmod  nmod],won,0,to,taxes1,59
government1,government1,development,[nsubj  aux  dobj  advmod],pushing,0,0,0,59
gun_control1,0,0,[nmod  advcl],pushing,0,for,gun_control1,59
gun_rights1,0,0,[amod  cc  conj],movement,0,0,0,59
gun1,gun1,what,[mark  dobj  nsubj  aux  nmod],bring,0,0,0,59
money1,money1,0,[nsubj  aux  compound:prt  nmod  nmod],roll,0,to,semester,59
guns1,guns1,0,[advmod  nsubj  nmod  nmod],bring,0,0,0,59
democratic_process1,which,democratic_process1,[nsubj  dobj],bypass,0,0,0,59
income1,income1,individual,[dobj  nsubj  dobj  nmod],stay,0,0,0,59
gun_control1,Democrats,gun_control1,[mark  nsubj  dobj],push,0,0,0,59
guns1,0,0,[det  amod],running,0,0,0,59
wealth1,0,0,[det  nmod],trajectory,0,of,wealth1,59
Firearms1,Firearms1,itself,[nsubj  nmod  dobj],stand,0,in,importance,59
diplomatic1,0,0,[case  det  amod],push,0,diplomatic1,push,59
governments1,governments1,gambling,[mark  nsubj  dobj],expand,0,0,0,59
gun_control1,0,gun_control1,[mark  dobj  nmod],pursuing,0,0,0,59
government1,0,0,[case  det  amod  amod],movement,0,open,movement,59
gun_violence1,nothing,gun_violence1,[nsubj  aux  dobj  advcl  cc  conj],stop,0,0,0,59
homelessness1,0,0,[case  nmod],cycle,0,of,homelessness1,59
gun_rights1,0,0,[neg  amod],gun_rights1,0,0,0,59
money1,money1,0,[nsubj  aux  compound:prt  nmod  advmod],come,0,0,0,59
firearms1,firearms1,0,[nsubj  aux  xcomp],bring,0,0,0,59
democracy1,0,democracy1,[dobj  advcl],Transforming,0,0,0,59
gun1,gun1,0,[advmod  nsubj  nmod  nmod],moved,0,to,York,59
poverty1,0,0,[det  nmod],cycle,0,of,poverty1,59
money1,money1,0,[nsubj  aux  compound:prt  nmod  nmod],roll,0,0,0,59
gun1,gun1,0,[advmod  nsubj  nmod  nmod],moved,0,from,Virginia,59
gun_rights1,0,0,[neg  amod],gun_rights1,0,reduced,gun_rights1,59
election1,state,election1,[mark  nsubj  aux  dobj],swing,0,0,0,59
poverty1,0,0,[mark  compound:prt  nmod],move,0,of,poverty1,59
taxes1,0,0,[nmod  nmod  nmod],won,0,0,0,59
money1,0,0,[advmod  amod],movement,0,0,0,59
Taxation1,Taxation1,0,[nsubj  xcomp  parataxis  advcl  advmod  nmod  advcl  advmod  parataxis],went,0,0,0,59
governments1,governments1,0,[nmod  nsubj  aux  xcomp],moving,0,0,0,59
poverty1,life,0,[nsubjpass  auxpass  advmod  nmod  dep],driven,0,0,0,59
impoverishment1,factor,impoverishment1,[nsubj  dobj],driving,0,0,0,59
gun_control1,0,0,[amod],overtly,0,gun_control1,overtly,59
poverty1,0,0,[case  amod  cc  conj],growth,0,economic,growth,59
democracy1,0,democracy1,[mark  dobj  nmod],improve,0,in,each,59
democracy1,0,0,[case  det  amod  amod  acl:relcl],movement,0,0,0,59
taxes1,0,0,[nmod  nmod  nmod],won,0,on,pledge,59
governments1,governments1,0,[nmod  nsubj  aux  xcomp],moving,0,During,period,59
Money1,0,0,[compound],Walks,0,0,0,59
income_inequality1,0,0,[conj  cc  conj  conj  cc  conj],development,0,0,0,59
democracy1,0,0,[case  det  amod  amod  acl:relcl],movement,0,democracy1,movement,59
democracy1,0,0,[det  nmod],spread,0,of,democracy1,59
democracy1,democracy1,0,[mark  nsubj  aux],bring,0,0,0,59
poverty1,0,0,[case  amod  cc  conj],growth,0,0,0,59
government1,Included,0,[nsubj  cop  det  amod  nmod],stand,0,of,government1,59
wealth_disparity1,0,wealth_disparity1,[dobj],drive,0,0,0,59
money1,0,0,[advmod  amod],movement,0,money1,movement,59
millage1,millage1,rate,[nsubj  aux  dobj  nmod  advcl],bring,0,a,9.34,59
money1,money1,happiness,[advmod  mark  nsubj  aux  dobj],bring,0,0,0,59
government1,0,0,[case  det  amod  amod],movement,0,0,0,59
democracy1,0,democracy1,[mark  dobj  nmod],improve,0,0,0,59
states1,0,0,[compound  compound  conj  cc  conj],group,0,0,0,59
election_campaign1,BNP,election_campaign1,[nsubj  dobj  nmod  nmod:tmod  nmod  dep],launched,0,in,yesterday,59
guns1,0,guns1,[dobj  advcl],avoid,0,0,0,59
Taxation1,Taxation1,0,[nsubj  xcomp  parataxis  advcl  advmod  nmod  advcl  advmod  parataxis],went,0,than,that,59
gun_control1,which,0,[nsubj  nmod],push,0,0,0,59
democracy1,0,democracy1,[mark  dobj  nmod],spread,0,0,0,59
guns1,0,guns1,[dobj  advcl],avoid,0,willing,avoid,59
gun_control1,gun_control1,criminal,[mark  nsubj  aux  neg  dobj],stop,0,0,0,59
government1,Included,0,[nsubj  cop  det  amod  nmod],stand,0,strong,stand,59
gun_control1,0,0,[nmod:poss  nmod],push,0,for,gun_control1,59
wealth1,0,0,[det  amod  nmod],movement,0,of,wealth1,59
free_markets1,0,0,[case  det  amod  nmod],expansion,0,transnational,expansion,59
governments1,0,0,[det  nmod  appos],action,0,0,0,59
free_markets1,0,0,[case  det  amod  nmod],expansion,0,0,0,59
wealth1,0,0,[det  amod  nmod],movement,0,steady,movement,59
guns1,guns1,0,[advmod  nsubj  nmod  nmod],bring,0,to,economy,59
money1,0,0,[case  nmod:poss  amod  nmod],going,0,0,0,59
gun_control1,0,0,[case  det  amod],movement,0,0,0,59
gun_control1,0,0,[case  det  amod],movement,0,gun_control1,movement,59
election1,0,election1,[mark  dobj  nmod],turn,0,into,fight,59
gun1,gun1,what,[mark  dobj  nsubj  aux  nmod],bring,0,a,pistol,59
wealth_inequality1,wealth_inequality1,seed,[nsubj  dobj  parataxis],carry,0,0,0,59
tax1,0,0,[nummod  dep],PM,0,0,0,59
gun_control1,Emanuel,0,[nsubj  xcomp  advcl],push,0,gun_control1,push,59
democracy1,democracy1,0,[nsubj  cop  neg  nmod  advcl],interchangeable,0,0,0,59
government1,0,government1,[dobj  advcl],pushing,0,0,0,59
democracy1,democracy1,0,[nsubj  cop  neg  nmod  advcl],interchangeable,0,with,regime,59
income1,income1,individual,[dobj  nsubj  dobj  nmod],stay,0,in,year,59
guns1,guns1,0,[advmod  nsubj  nmod  nmod],bring,0,in,lot,59
single-tax1,0,0,[case  det  amod  appos],movement,0,single-tax1,movement,59
firearms1,firearms1,0,[nsubj  aux  xcomp],bring,0,due,bring,59
wealth1,0,0,[det  nmod],trajectory,0,0,0,59
government1,0,0,[case  det  amod  acl],while,0,0,0,59
wealth1,0,0,[det  amod  nmod],movement,0,0,0,59
gun_rights1,they,gun_rights1,[advcl  aux  nsubj  dobj],have,0,0,0,60
legislation1,Senate,legislation1,[mark  nsubj  aux  advmod  dobj],release,0,0,0,60
income1,0,0,[case  det  amod  nmod  case  neg  amod],cap,0,0,0,60
wealth1,wealth1,0,[cc  auxpass  nsubjpass  compound:prt  nmod],tied,0,0,0,60
gun_ownership1,gun_ownership1,0,[advmod  nsubj  cop  nmod],restricted,0,like,NYC,60
gun_ownership1,gun_ownership1,0,[advmod  nsubj  cop  nmod],restricted,0,0,0,60
beggar1,0,0,[mark  cop  det],beggar1,0,0,0,60
poverty1,0,0,[det  nmod],chain,0,of,poverty1,60
gun_owners1,that,gun_owners1,[nsubj  dobj  advcl],restrict,0,0,0,60
poverty1,0,0,[det  nmod],prison,0,of,poverty1,60
Tariffs1,0,0,[nmod],Binding,0,0,0,60
poverty1,0,avenue,[mark  dobj  nmod],open,0,from,poverty1,60
poverty1,0,avenue,[mark  dobj  nmod],open,0,0,0,60
gun_control1,Schrader,0,[nsubj  aux  cop  det  amod  nmod  cc  conj],supporter,0,open,supporter,60
poverty1,0,0,[case  amod],unaided,0,0,0,60
government1,that,government1,[nsubj  aux  compound:prt  dobj  nmod],tie,0,for,all,60
inequalities1,0,inequalities1,[dobj  nmod],capture,0,0,0,60
poverty1,poverty1,0,[mark  nsubj],hold,0,0,0,60
democratic_process1,that,democratic_process1,[nsubj  aux  dobj  cc  conj],hindered,0,0,0,60
inequalities1,0,inequalities1,[dobj  nmod],capture,0,in,achievement,60
taxation1,taxation1,0,[cc  advmod  nsubj  cop  advmod  parataxis],limited,0,0,0,60
poverty1,0,0,[case  det  nmod],prison,0,of,poverty1,60
democracy1,Such,0,[nsubj  cop  det  amod  nmod  advcl],trap,0,hidden,trap,60
democracy1,Such,0,[nsubj  cop  det  amod  nmod  advcl],trap,0,Such,trap,60
bureaucracies1,0,0,[det  nmod],idea,0,0,0,60
poverty1,prison,0,[nsubj  det  cop  det  nmod],prison,0,0,0,60
gun_control1,Schrader,0,[nsubj  aux  cop  det  amod  nmod  cc  conj],supporter,0,0,0,60
democracy1,0,democracy1,[mark  mark  dobj],maintain,0,0,0,60
income1,0,0,[case  det  amod  nmod  case  neg  amod],cap,0,maximum,cap,60
Tariffs1,0,0,[nmod],Binding,0,of,Tariffs1,60
gun_rights1,0,0,[case  nmod],restraint,0,0,0,60
gun_rights1,0,0,[case  nmod],restraint,0,of,gun_rights1,60
guns1,guns1,0,[nsubj  cc  conj],limited,0,0,0,60
gun_owners1,Legislation,gun_owners1,[nsubj  dobj  advcl],prevents,0,0,0,60
democracy1,Such,0,[nsubj  cop  det  amod  nmod  advcl],trap,0,of,democracy1,60
gun_rights1,0,gun_rights1,[mark  neg  dobj],have,0,0,0,60
taxation1,0,0,[det  cc  conj  nmod],ball,0,of,taxation1,60
income1,0,0,[case  det  amod  nmod  case  neg  amod],cap,0,of,"84,900",60
income1,0,0,[case  det  amod  nmod  case  neg  amod],cap,0,income1,cap,60
gun1,0,0,[det  amod],restriction,0,gun1,restriction,60
government1,that,government1,[nsubj  aux  compound:prt  dobj  nmod],tie,0,0,0,60
government1,0,0,[case  det  amod  nmod],limit,0,of,government1,60
gun_rights1,0,I,[neg  iobj  dobj],restrict,gun_rights1,0,0,60
government1,0,0,[case  det  amod  nmod],limit,0,0,0,60
government1,0,0,[case  det  amod  nmod],limit,0,proper,limit,60
wealth1,0,0,[nmod],lot,0,of,wealth1,60
bureaucracies1,0,0,[det  nmod],idea,0,that,bureaucracies1,60
taxation1,taxation1,0,[nsubj  cop  nmod],subject,0,to,penalty,60
tax_system1,0,tax_system1,[mark  advmod  dobj],escape,0,0,0,60
gun_rights1,gun_rights1,0,[nsubj  advmod  xcomp],serf,0,0,0,60
red_tape1,0,0,[case  det  nmod],bondage,0,0,0,60
democracy1,Such,0,[nsubj  cop  det  amod  nmod  advcl],trap,0,0,0,60
gun_rights1,0,gun_rights1,[dobj],restrict,0,0,0,60
gunrights1,gunrights1,government,[mark  nsubj  dobj  advcl],inhibit,0,0,0,60
taxation1,taxation1,0,[nsubj  cop  nmod],subject,0,0,0,60
gun_control1,Schrader,0,[nsubj  aux  cop  det  amod  nmod  cc  conj],supporter,0,of,gun_control1,60
poverty1,0,0,[det  nmod],prison,0,0,0,60
guns1,0,guns1,[mark  dobj],restricting,0,0,0,60
gun_rights1,0,restraint,[mark  dobj  nmod],put,0,0,0,60
Gun-control1,Gun-control1,ability,[nsubj  dobj  advcl  cc  conj],hinders,0,0,0,60
wealth1,0,0,[nmod],lot,0,0,0,60
poverty1,0,0,[det  nmod],chain,0,0,0,60
gun_rights1,0,restraint,[mark  dobj  nmod],put,0,on,gun_rights1,60
government1,crewman,0,[nsubjpass  auxpass  nmod],captured,0,by,government1,60
Democracy1,0,0,[amod  dep],Bonds,0,Democracy1,Bonds,60
wealth1,0,0,[nmod  dep],what,0,of,those,60
gun_ownership1,you,gun_ownership1,[advmod  nsubj  dobj],restrict,0,0,0,60
Democracy1,0,0,[amod  dep],Bonds,0,0,0,60
wealth1,0,0,[nmod  dep],what,0,0,0,60
government1,government1,responsibility,[cc  nsubj  dobj  advcl],escaped,0,0,0,60
Democracy1,Democracy1,0,[nsubj  ccomp],did,0,0,0,60
poverty1,0,0,[case  case  nmod:poss  nmod],jail,0,0,0,60
taxation1,0,0,[case  amod  conj  cc  conj],increase,0,taxation1,increase,60
taxation1,0,0,[case  amod  conj  cc  conj],increase,0,0,0,60
rate1,rate1,0,[nsubjpass  aux  auxpass  nmod  nmod  nmod],cut,0,0,0,61
rate1,rate1,0,[nsubjpass  aux  auxpass  nmod  nmod  nmod],cut,0,by,half,61
Democracy1,0,0,[det  nmod],Seeds,0,0,0,61
poverty1,0,0,[det  nmod],root,0,0,0,61
bureaucracy1,0,bureaucracy1,[dobj  nmod],entered,0,0,0,61
gun_control1,0,0,[case  det  amod],tree,0,0,0,61
bureaucracy1,0,bureaucracy1,[dobj  nmod],entered,0,in,Jiddah,61
VAT1,0,0,[det  amod  compound  cc  conj],cut,0,sudden,cut,61
government1,Liberals,government1,[nsubj  aux  dobj  nmod],growing,0,on,back,61
government1,Liberals,government1,[nsubj  aux  dobj  nmod],growing,0,on,back,61
bureaucratic1,0,0,[det  amod  acl:relcl],pruning,0,0,0,61
democracy1,0,0,[det  amod  amod  nmod],nut,0,like,Gravel,61
government1,0,0,[nmod],branch,0,of,government1,61
poverty1,0,0,[det  nmod],root,0,of,poverty1,61
government1,0,0,[case  det  nummod  nmod],branch,0,0,0,61
taxes1,0,0,[det  compound  nmod],belief,0,0,0,61
taxes1,0,0,[det  compound  nmod],belief,0,in,taxes1,61
government1,0,0,[case  det  nummod  nmod],branch,0,of,government1,61
bureaucratic1,0,0,[det  amod  acl:relcl],pruning,0,bureaucratic1,pruning,61
government1,0,0,[nmod],branch,0,0,0,61
VAT1,0,0,[det  amod  compound  cc  conj],cut,0,0,0,61
inheritance_taxes1,0,inheritance_taxes1,[dobj],cutting,0,0,0,61
money1,0,0,[amod],tree,0,money1,tree,61
democracy1,0,0,[det  amod  amod  nmod],nut,0,democracy1,nut,61
established1,0,0,[advmod  compound  compound  appos],Street,0,0,0,61
starvation1,0,0,[det  nmod],stick,0,of,starvation1,61
Poverty1,0,0,[det  nmod  dep  nmod  acl  nmod],Roots,0,0,0,61
established1,0,0,[advmod  compound  compound  appos],Street,0,at,402-408,61
money1,0,0,[amod  acl:relcl  dep],tree,0,0,0,61
money1,0,0,[amod  acl:relcl  dep],tree,0,money1,tree,61
poverty1,0,0,[case  compound  advmod],View,0,0,0,61
Poverty1,0,0,[det  nmod  dep  nmod  acl  nmod],Roots,0,of,Oppression,61
Poverty1,0,0,[det  nmod  dep  nmod  acl  nmod],Roots,0,of,Poverty1,61
money1,0,0,[amod],tree,0,0,0,61
